"endTime,artistName,trackName,msPlayed"
"2023-01-12 15:20,In Paradise,Moments We Live For,187702"
"2023-01-12 15:21,FINMAR,If It Weren't For You,61521"
"2023-01-12 15:23,Jimmie Allen,be alright,145557"
"2023-01-12 15:40,Growthpreneurs by Shanee Moret,ChatGPT for Business Owners and Creators (Part 1),486805"
"2023-01-12 23:58,The Ringer NBA Show,News Dump: The Way of Wos,422677"
"2023-01-13 00:53,SAGYOUYOUSTUDIO,Fun cooking music,123926"
"2023-01-13 04:28,The Ringer NBA Show,News Dump: The Way of Wos,718178"
"2023-01-13 13:53,The Ringer NBA Show,News Dump: The Way of Wos,2983228"
"2023-01-13 15:29,Yellowcard,Ocean Avenue,198266"
"2023-01-13 15:42,Fall Out Boy,""Dance, Dance"",56614"
"2023-01-13 15:54,The Ringer NBA Show,News Dump: The Way of Wos,633749"
"2023-01-13 19:23,The Ringer NBA Show,News Dump: The Way of Wos,733870"
"2023-01-13 19:24,The Ringer NBA Show,""Stephen A. Smith on Covering Allen Iverson, Why He Pursued a Career In Broadcast Media, His Deep Bond With Kobe Bryant, and His Past Partnership With Skip Bayless | Real Ones"",30560"
"2023-01-13 22:22,The Ringer NBA Show,""Stephen A. Smith on Covering Allen Iverson, Why He Pursued a Career In Broadcast Media, His Deep Bond With Kobe Bryant, and His Past Partnership With Skip Bayless | Real Ones"",444474"
"2023-01-13 22:30,The Marketing Secrets Show,What Do The Books On Your Bookshelf Say About You?...,477192"
"2023-01-13 22:31,The Bill Simmons Podcast,""The Round 1 Mega-Playoff Preview (and UFC/WWE talk) With Ariel Helwani, Benjamin Solak, Raheem Palmer and Danny Heifetz"",2072"
"2023-01-13 23:53,Growthpreneurs by Shanee Moret,ChatGPT for Business Owners and Creators (Part 1),1141525"
"2023-01-14 02:51,Brian Windhorst & The Hoop Collective,1st Half Of Season Storylines,3456"
"2023-01-14 04:16,Brian Windhorst & The Hoop Collective,""Curry Returns, Banchero Impresses, KD Injury"",869574"
"2023-01-14 06:10,Brian Windhorst & The Hoop Collective,""Curry Returns, Banchero Impresses, KD Injury"",792450"
"2023-01-14 15:42,Enya,Only Time,148330"
"2023-01-14 18:45,The Bill Simmons Podcast,""The Round 1 Mega-Playoff Preview (and UFC/WWE talk) With Ariel Helwani, Benjamin Solak, Raheem Palmer and Danny Heifetz"",7701"
"2023-01-14 18:46,The Bill Simmons Podcast,""The Round 1 Mega-Playoff Preview (and UFC/WWE talk) With Ariel Helwani, Benjamin Solak, Raheem Palmer and Danny Heifetz"",10377"
"2023-01-14 20:35,The Bill Simmons Podcast,""The Round 1 Mega-Playoff Preview (and UFC/WWE talk) With Ariel Helwani, Benjamin Solak, Raheem Palmer and Danny Heifetz"",1121726"
"2023-01-14 21:07,""All-In with Chamath, Jason, Sacks & Friedberg"",E110: 2023 Bestie Predictions!,766963"
"2023-01-14 22:23,""All-In with Chamath, Jason, Sacks & Friedberg"",E110: 2023 Bestie Predictions!,1805187"
"2023-01-14 22:26,Megan Thee Stallion,Sweetest Pie - David Guetta Dance Remix,4949"
"2023-01-14 22:27,Nicky Youre,Sunroof - Loud Luxury Remix,14378"
"2023-01-14 22:27,Shania Twain,Giddy Up!,11968"
"2023-01-14 22:30,Taylor Swift,Delicate - Seeb Remix,9304"
"2023-01-14 22:30,Olivia Knox,GORGEOUS (dance party),174152"
"2023-01-14 22:33,ROZES,Best They Ever Had,159413"
"2023-01-14 22:34,Lizzo,About Damn Time,65644"
"2023-01-14 22:36,Alesso,Words (feat. Zara Larsson),142677"
"2023-01-14 22:37,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),23051"
"2023-01-14 22:40,Ava Max,Million Dollar Baby,184294"
"2023-01-14 22:43,GAYLE,abc (The Wild Remix),182903"
"2023-01-14 22:43,Lil Nas X,THATS WHAT I WANT,11364"
"2023-01-14 22:46,Jonas Blue,Don’t Wake Me Up,188894"
"2023-01-14 22:46,Megan Thee Stallion,Sweetest Pie - David Guetta Dance Remix,14104"
"2023-01-14 23:08,""All-In with Chamath, Jason, Sacks & Friedberg"",E110: 2023 Bestie Predictions!,569831"
"2023-01-14 23:27,""All-In with Chamath, Jason, Sacks & Friedberg"",E110: 2023 Bestie Predictions!,383241"
"2023-01-14 23:33,""All-In with Chamath, Jason, Sacks & Friedberg"",E110: 2023 Bestie Predictions!,0"
"2023-01-15 05:31,Brian Windhorst & The Hoop Collective,""Curry Returns, Banchero Impresses, KD Injury"",1139434"
"2023-01-15 13:51,The Lowe Post,Bill Simmons,6896721"
"2023-01-15 23:38,Ed Sheeran,One,10613"
"2023-01-15 23:38,Ed Sheeran,One,241665"
"2023-01-15 23:42,Ed Sheeran,Tenerife Sea,241346"
"2023-01-15 23:46,Ed Sheeran,Nina,225533"
"2023-01-15 23:50,Ed Sheeran,I'm a Mess,203255"
"2023-01-15 23:55,Ed Sheeran,I See Fire,300746"
"2023-01-15 23:58,Ed Sheeran,Don't,219840"
"2023-01-16 00:02,Ed Sheeran,Bloodstream,35764"
"2023-01-16 00:02,Ed Sheeran,Runaway,205133"
"2023-01-16 05:29,Brian Windhorst & The Hoop Collective,1st Half Of Season Storylines,1747765"
"2023-01-16 15:42,The Bill Simmons Podcast,""Here Come the Giants, There Go the Chargers, Wild-Card Winners and Divisional Round Lines With Cousin Sal"",2650205"
"2023-01-16 15:53,Little Mix,Black Magic,7509"
"2023-01-16 15:53,Little Mix,Black Magic,1187"
"2023-01-16 15:56,Darius,Colourblind,24992"
"2023-01-16 15:56,The Jackson 5,I Want You Back,176334"
"2023-01-16 15:59,MKTO,Classic,175411"
"2023-01-16 16:04,JAY-Z,Run This Town,267334"
"2023-01-16 16:07,Olly Murs,Dance with Me Tonight,202041"
"2023-01-16 16:10,Lady Gaga,Rain On Me (with Ariana Grande),181959"
"2023-01-16 16:14,George Ezra,Paradise,221859"
"2023-01-16 16:26,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),151602"
"2023-01-16 17:49,The Jackson 5,I Want You Back,11200"
"2023-01-16 17:49,The Jackson 5,I Want You Back,17694"
"2023-01-16 17:49,MKTO,Classic,8640"
"2023-01-16 17:49,MKTO,Classic,175426"
"2023-01-16 17:50,Annie Lennox,Walking on Broken Glass,1002"
"2023-01-16 17:50,Sandi Thom,I Wish I Was a Punk Rocker (with Flowers in My Hair),255"
"2023-01-16 17:50,Jason Derulo,Trumpets,7935"
"2023-01-16 17:50,The Jackson 5,I Want You Back,149"
"2023-01-16 17:50,S1mba,Rover (feat. DTG),256"
"2023-01-16 17:50,Loud Luxury,Body,1002"
"2023-01-16 17:50,The Killers,All These Things That I've Done,1088"
"2023-01-16 17:50,Lady Gaga,Rain On Me (with Ariana Grande),1898"
"2023-01-16 17:50,MKTO,Classic,13973"
"2023-01-16 17:50,Florence + The Machine,Dog Days Are Over,1450"
"2023-01-16 17:50,Martin Solveig,Juliet & Romeo,149"
"2023-01-16 17:50,Malia Civetz,Broke Boy,0"
"2023-01-16 17:50,Little Mix,Shout Out to My Ex,0"
"2023-01-16 18:08,Katrina & The Waves,Walking On Sunshine,936"
"2023-01-16 18:08,Katrina & The Waves,Walking On Sunshine,192064"
"2023-01-16 18:09,Vistas,15 Years,2188"
"2023-01-16 18:09,D:Ream,Things Can Only Get Better,1457"
"2023-01-16 18:09,Shawn Mendes,There's Nothing Holdin' Me Back,935"
"2023-01-16 18:09,American Authors,Best Day Of My Life,1699"
"2023-01-16 18:09,Birdy,Keeping Your Head Up,1205"
"2023-01-16 18:09,Aretha Franklin,I Knew You Were Waiting (For Me),1461"
"2023-01-16 18:09,Kanye West,All Of The Lights,443"
"2023-01-16 18:09,Wham!,Wake Me Up Before You Go-Go,1183"
"2023-01-16 18:12,G.R.L.,Ugly Heart,198330"
"2023-01-16 18:15,Dolly Parton,9 to 5,162268"
"2023-01-16 18:18,Taylor Swift,Welcome To New York,212414"
"2023-01-16 18:22,JAY-Z,Run This Town,200699"
"2023-01-16 18:25,Imagine Dragons,On Top Of The World,189840"
"2023-01-16 18:28,P!nk,So What,214974"
"2023-01-16 18:31,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher,178935"
"2023-01-16 18:35,Jax Jones,This Is Real (ft. Ella Henderson),198974"
"2023-01-16 18:39,Katy Perry,Firework,227708"
"2023-01-16 18:39,Five,Keep On Movin',31219"
"2023-01-16 18:42,Joel Corry,Head & Heart (feat. MNEK),166029"
"2023-01-16 18:45,Four Tops,""I Can't Help Myself (Sugar Pie, Honey Bunch)"",159823"
"2023-01-16 18:50,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,156605"
"2023-01-16 19:59,The Bill Simmons Podcast,""Here Come the Giants, There Go the Chargers, Wild-Card Winners and Divisional Round Lines With Cousin Sal"",526326"
"2023-01-16 20:19,The Bill Simmons Podcast,""Here Come the Giants, There Go the Chargers, Wild-Card Winners and Divisional Round Lines With Cousin Sal"",612031"
"2023-01-16 20:19,Tay Oskee,Floating,6720"
"2023-01-16 20:22,Tay Oskee,Floating,189127"
"2023-01-16 20:24,Josie Dunne,Stay The Way I Left You (feat. Dahl),132396"
"2023-01-16 20:29,Whitney Houston,How Will I Know,275348"
"2023-01-16 20:33,OneRepublic,Wild Life,266932"
"2023-01-16 20:36,Jeremy Zucker,comethru,181428"
"2023-01-16 20:40,Andy Grammer,Fresh Eyes,197804"
"2023-01-16 20:43,Lewis Watson,spark,205121"
"2023-01-16 20:46,MKTO,How Can I Forget,177164"
"2023-01-16 20:50,Shania Twain,That Don't Impress Me Much,218681"
"2023-01-16 20:53,Anne-Marie,2002,186801"
"2023-01-16 21:03,Vance Joy,Saturday Sun,58114"
"2023-01-16 23:48,Info Product Mastery,""Episode 29 | Email marketing, copywriting, and RageHeart with John McIntyre"",71189"
"2023-01-16 23:53,Grow The Show: Grow & Monetize Your Podcast,""94: How to Be an Incredible Podcast Guest, With Christine McCallister"",77717"
"2023-01-16 23:54,Grow The Show: Grow & Monetize Your Podcast,""86: How a Legendary Podcaster Creates Successful Shows, With Eric Nuzum"",66240"
"2023-01-16 23:55,Data Career Podcast,38: Masters in Data Analytics From Georgia Tech: Is It Worth It? ,5653"
"2023-01-16 23:55,Data Career Podcast,34: 2021 Review + 21 Days to Data Challenge,1194"
"2023-01-17 01:25,Data Career Podcast,33: Cleaning Data with Susan Walsh (The Classification Guru) ,38018"
"2023-01-17 04:21,Data Career Podcast,33: Cleaning Data with Susan Walsh (The Classification Guru) ,3227"
"2023-01-17 04:57,The Bill Simmons Podcast,""Here Come the Giants, There Go the Chargers, Wild-Card Winners and Divisional Round Lines With Cousin Sal"",2027752"
"2023-01-17 05:17,Brian Windhorst & The Hoop Collective,""Records Broken, Basketball’s Evolution"",548377"
"2023-01-17 13:53,Edwin McCain,I'll Be,1137"
"2023-01-17 13:53,Brian Windhorst & The Hoop Collective,""Records Broken, Basketball’s Evolution"",5735"
"2023-01-17 13:53,Vanessa Carlton,A Thousand Miles,1927"
"2023-01-17 13:53,Lauren Spencer Smith,Fingers Crossed,789"
"2023-01-17 13:57,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),2902"
"2023-01-17 13:57,Justin Bieber,Love Yourself,3672"
"2023-01-17 13:57,Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),219946"
"2023-01-17 13:57,GROUPLOVE,Tongue Tied,2995"
"2023-01-17 13:57,THE ANXIETY,Meet Me At Our Spot,1764"
"2023-01-17 13:57,Rascal Flatts,""Life is a Highway - From """"Cars"""""",1578"
"2023-01-17 14:56,Marshmello,Numb,115287"
"2023-01-17 14:57,Daryl Hall & John Oates,You Make My Dreams (Come True),2048"
"2023-01-17 14:57,Gryffin,Feel Good (feat. Daya),5034"
"2023-01-17 14:57,Steve Lacy,Bad Habit,2666"
"2023-01-17 14:57,Harry Styles,As It Was,1578"
"2023-01-17 15:01,Gryffin,Feel Good (feat. Daya),242966"
"2023-01-17 15:03,Charlie Puth,One Call Away,30854"
"2023-01-17 15:04,Gryffin,Feel Good (feat. Daya),48960"
"2023-01-17 21:12,Brian Windhorst & The Hoop Collective,""Records Broken, Basketball’s Evolution"",367317"
"2023-01-17 21:16,""All-In with Chamath, Jason, Sacks & Friedberg"",""E111: Microsoft to invest $10B in OpenAI, generative AI hype, America's over-classification problem"",8884"
"2023-01-17 21:17,Grow The Show: Grow & Monetize Your Podcast,95: Should You Publish Your Podcast on Youtube in 2023?,41301"
"2023-01-17 21:46,Grow The Show: Grow & Monetize Your Podcast,""94: How to Be an Incredible Podcast Guest, With Christine McCallister"",36117"
"2023-01-17 23:52,Info Product Mastery,Episode 28 | Creating online courses with WordPress and LearnDash with Justin Ferriman,58282"
"2023-01-17 23:54,Data Career Podcast,42: How Cold Messaging Helped Me Land His First Data Analytics Job w/ Asa Howard,115609"
"2023-01-18 00:53,Lady Gaga,Hold My Hand,14512"
"2023-01-18 00:55,American Authors,Best Night of My Life,154855"
"2023-01-18 00:58,Latto,Big Energy,173182"
"2023-01-18 01:00,OneRepublic,I Ain't Worried,80887"
"2023-01-18 01:02,AJR,World's Smallest Violin,167322"
"2023-01-18 01:05,Zach Bryan,Something in the Orange,156618"
"2023-01-18 01:19,Blessing Offor,Rollin',3924"
"2023-01-18 01:21,Kelsea Ballerini,IF YOU GO DOWN (I'M GOIN' DOWN TOO),145589"
"2023-01-18 01:25,Blessing Offor,Won't Be Long Now,195541"
"2023-01-18 01:25,Noah Cyrus,Set For Life,26080"
"2023-01-18 01:26,Noah Kahan,Stick Season,26958"
"2023-01-18 01:29,Sia,Unstoppable,183646"
"2023-01-18 01:43,Brian Windhorst & The Hoop Collective,""Records Broken, Basketball’s Evolution"",41241"
"2023-01-18 01:43,Shania Twain,Giddy Up!,129288"
"2023-01-18 01:46,Brian Windhorst & The Hoop Collective,""Records Broken, Basketball’s Evolution"",144938"
"2023-01-18 03:53,Brian Windhorst & The Hoop Collective,""Records Broken, Basketball’s Evolution"",742848"
"2023-01-18 06:15,Brian Windhorst & The Hoop Collective,""Records Broken, Basketball’s Evolution"",1680366"
"2023-01-18 06:31,Smith & Thell,I Wanna Dance With Somebody - Who Loves Me,203538"
"2023-01-18 13:35,Brian Windhorst & The Hoop Collective,""1st MVP Straw Poll Reaction, Curry Injury"",28653"
"2023-01-18 13:39,The Bill Simmons Podcast,""NBA No-Man’s-Land, Brady’s Bleak Future, and a Sit Down with WWE CEO Nick Khan | With Justin Termine, Nora Princiotti and Steven Ruiz"",260031"
"2023-01-18 16:10,The Bill Simmons Podcast,""NBA No-Man’s-Land, Brady’s Bleak Future, and a Sit Down with WWE CEO Nick Khan | With Justin Termine, Nora Princiotti and Steven Ruiz"",2154453"
"2023-01-18 22:09,The Ringer NBA Show,No-Conference All-Stars | Group Chat,4351"
"2023-01-18 22:09,The Bill Simmons Podcast,""NBA No-Man’s-Land, Brady’s Bleak Future, and a Sit Down with WWE CEO Nick Khan | With Justin Termine, Nora Princiotti and Steven Ruiz"",612622"
"2023-01-19 04:12,The Ringer NBA Show,No-Conference All-Stars | Group Chat,533921"
"2023-01-19 05:31,The Ringer NBA Show,No-Conference All-Stars | Group Chat,860005"
"2023-01-19 05:43,The Ringer NBA Show,No-Conference All-Stars | Group Chat,650739"
"2023-01-19 15:27,The Ringer NBA Show,No-Conference All-Stars | Group Chat,1472"
"2023-01-19 15:31,Grits,Ooh Ahh (My Life Be Like) [feat. Tobymac],219072"
"2023-01-19 15:36,Tiësto,Jackie Chan,5440"
"2023-01-19 15:36,ABBA,Waterloo,1088"
"2023-01-19 15:39,Tiësto,Jackie Chan,215759"
"2023-01-19 15:42,ABBA,Waterloo,103003"
"2023-01-19 15:48,The Ringer NBA Show,No-Conference All-Stars | Group Chat,321005"
"2023-01-19 16:10,Juice WRLD,Man Of The Year,441"
"2023-01-19 16:10,Juice WRLD,Man Of The Year,325"
"2023-01-19 16:11,Juice WRLD,Man Of The Year,89675"
"2023-01-19 16:15,Duke Dumont,Ocean Drive,206320"
"2023-01-19 16:19,LAUREL,Scream Drive Faster,240666"
"2023-01-19 16:21,The xx,Intro,127920"
"2023-01-19 16:24,George Ezra,Green Green Grass,167613"
"2023-01-19 16:27,Elton John,I'm Still Standing,183440"
"2023-01-19 16:29,MEDUZA,Paradise (feat. Dermot Kennedy),167903"
"2023-01-19 16:32,S-X,locked out,134049"
"2023-01-19 16:33,Outkast,Ms. Jackson - Radio Mix,52918"
"2023-01-19 16:34,KSI,Not Over Yet (feat. Tom Grennan),100170"
"2023-01-19 16:35,KSI,Not Over Yet (feat. Tom Grennan),27562"
"2023-01-19 16:39,Sean Paul,No Lie,28328"
"2023-01-19 17:05,Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,125410"
"2023-01-19 17:08,Ellie Goulding,Lights - Sped Up Version,190053"
"2023-01-19 17:11,Polo G,RAPSTAR,165925"
"2023-01-19 17:47,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,142806"
"2023-01-19 17:50,Polo G,RAPSTAR,165925"
"2023-01-19 17:51,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,50100"
"2023-01-19 18:01,Redbone,Come and Get Your Love - Single Version,205933"
"2023-01-19 18:11,Ice Cube,It Was A Good Day,260906"
"2023-01-19 18:17,Amanda Seyfried,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,231720"
"2023-01-19 18:20,Sam Feldt,Post Malone (feat. RANI),174444"
"2023-01-19 18:29,Marshmello,Silence,121178"
"2023-01-19 18:32,iann dior,gone girl,136568"
"2023-01-19 18:42,KSI,Holiday,153668"
"2023-01-19 18:43,The All-American Rejects,""Swing, Swing"",3111"
"2023-01-19 18:43,Fall Out Boy,""Dance, Dance"",812"
"2023-01-19 18:47,Fall Out Boy,""Sugar, We're Goin Down"",229093"
"2023-01-19 18:55,BOYS LIKE GIRLS,The Great Escape,206520"
"2023-01-19 18:58,Bowling For Soup,1985,193000"
"2023-01-19 19:03,U2,Beautiful Day,246400"
"2023-01-19 19:05,Green Day,Good Riddance (Time of Your Life),153466"
"2023-01-19 19:10,Green Day,Holiday / Boulevard of Broken Dreams,132270"
"2023-01-19 19:12,Yellowcard,Ocean Avenue,88978"
"2023-01-19 19:15,Yellowcard,Ocean Avenue,5596"
"2023-01-19 19:15,Yellowcard,Ocean Avenue,103631"
"2023-01-19 19:19,Hoobastank,The Reason,232800"
"2023-01-19 19:19,The Red Jumpsuit Apparatus,Face Down,48938"
"2023-01-19 19:22,Green Day,When I Come Around,178000"
"2023-01-19 19:26,The All-American Rejects,Move Along,238880"
"2023-01-19 19:28,Relient K,Be My Escape,77517"
"2023-01-19 19:28,Fountains Of Wayne,Stacy's Mom,3134"
"2023-01-19 19:28,The Raconteurs,""Steady, As She Goes"",2275"
"2023-01-19 19:31,BOYS LIKE GIRLS,Five Minutes to Midnight,205891"
"2023-01-19 19:32,Johnny Cash,Hurt,28653"
"2023-01-19 19:32,My Chemical Romance,Welcome to the Black Parade,31811"
"2023-01-19 19:35,Johnny Cash,Ring of Fire,158426"
"2023-01-19 19:36,The Highwaymen,Highwayman,75362"
"2023-01-19 19:38,Johnny Cash,""Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968"",103259"
"2023-01-20 01:01,""I Don't Care, I Love It"",Stories of Meeting & Loving people in 30+ Countries w/ Breanna Pennock! ,780458"
"2023-01-20 02:02,""I Don't Care, I Love It"",Stories of Meeting & Loving people in 30+ Countries w/ Breanna Pennock! ,1088"
"2023-01-20 02:09,The Ringer NBA Show,No-Conference All-Stars | Group Chat,425706"
"2023-01-20 04:49,The Ringer NBA Show,No-Conference All-Stars | Group Chat,80576"
"2023-01-20 09:40,The Ringer NBA Show,No-Conference All-Stars | Group Chat,1479900"
"2023-01-20 09:42,The Bill Simmons Podcast,Round 2 NFL Playoffs Preview With Peter Schrager and Benjamin Solak,8707"
"2023-01-20 09:43,The Bill Simmons Podcast,Round 2 NFL Playoffs Preview With Peter Schrager and Benjamin Solak,6675"
"2023-01-20 10:43,The Bill Simmons Podcast,Round 2 NFL Playoffs Preview With Peter Schrager and Benjamin Solak,3377839"
"2023-01-20 13:27,The Bill Simmons Podcast,Round 2 NFL Playoffs Preview With Peter Schrager and Benjamin Solak,1157867"
"2023-01-20 15:15,Fearless Motivation,Most People (Motivational Speech),2709"
"2023-01-20 15:15,Fearless Motivation,50 Weeks,9301"
"2023-01-20 15:20,Fearless Motivation,Habits (Motivational Speech),187500"
"2023-01-20 15:21,ADAMwontLOSE,Recognize Your Power,90409"
"2023-01-20 15:22,Fearless Motivation,Dedicate Yourself to Your Dream,0"
"2023-01-20 15:22,United States Marine Corps,Fight Tonight,12503"
"2023-01-20 15:22,Fearless Motivation,No More Excuses (Motivational Speech),0"
"2023-01-20 15:22,Etthehiphoppreacher,It's a Wrap,33900"
"2023-01-20 15:22,Fearless Motivation,No Point Working for Someone Else's Dream,0"
"2023-01-20 15:23,Fearless Motivation,No Point Working for Someone Else's Dream,0"
"2023-01-20 15:32,The Bill Simmons Podcast,Round 2 NFL Playoffs Preview With Peter Schrager and Benjamin Solak,550549"
"2023-01-21 00:17,The Bill Simmons Podcast,Round 2 NFL Playoffs Preview With Peter Schrager and Benjamin Solak,75464"
"2023-01-21 00:20,Cole Swindell,She Had Me At Heads Carolina,206106"
"2023-01-21 00:23,Old Dominion,I Was On a Boat That Day,178680"
"2023-01-21 00:27,Jon Pardi,Tequila Little Time,207161"
"2023-01-21 00:27,Brooks Jefferson,Friends in Low Places,55154"
"2023-01-21 00:31,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840"
